57RAABBO 899986801153  185 59 99115135156185
57RAABBO 899986791154  250 54105133169200227250
57RAABBO 899986781155  220 54 87130148166177197220
57RAABBO 899986811156  205 72100134168205
57RAABBO 899986801157  235 49 83109143191235
57RAABBO 899986801158  230 61100133166202230
57RAABBO 899986831159  150 79102150
57RAABBO 899986801160 +185 67 91101124146182
57RAABBO 899986801161 +170 70 88100113136167
57RAABBO 899986811162 +160 59 97116126157
57RAABBO 899986801163  190 56105120140154190
57RAABBO 899986791164 +195 65 96110124139170192
57RAABBO 899986821165 +155 47 76121152
57RAABBO 899986801166 +155 54 81104119138154
57RAABBO 899986801167 +220 81121143169187217
57RAABBO 899986801169  185 49 75 98116143185
57RAABBO 899986801170  180 51 83112138163180
57RAABBO 899986811171  185 66 88117163185
57RAABBO 899986811173  230 79116150189230
57RAABBO 899986811174  175 74 92111138175
57RAABBO 899986811175  150 56 83105126150
57RAABBO 899986791176  200 70109132148162184200
57RAABBO 899986801177  210 49 86113143176210
57RAABBO 899986801178  220 53 96126153176220
57RAABBO 899986821179  160 53 87117160
57RAABBO 899986801180  190 55 94121146171190
57RAABBO 899986821181  160 51 89126160
57RAABBO 899986801183  200 51 73 97125172200
57RAABBO 899986801184  195 57 88113129148195
57RAABBO 899986801185  210 49 82110141176210
57RAABBO 899986811186  190 58 94123140190
57RAABBO 899986811187  160 58 89103119160
57RAABBO 899986821188  160 50 88128160
57RAABBO 899986811189 +190 68 99123150187
57RAABBO 899986791190  215 66104147170181196215
57RAABBO 899986791191  215 59109137161183199215
57RAABBO 899986801192  160 52 78 98117140160
57RAABBO 899986811195  195 71 97123152195
57RAABBO 899986801196  210 61 96113132174210
57RAABBO 899986791197  240 56 96121139159199240
57RAABBO 899986781198  215 54 86115133150177191215
57RAABBO 899986801199  225 64 92120154194225
57RAABBO 899986781200  210 48 89125161172187202210
57RAABBO 899986811201  190 55 87121160190
57RAABBO 899986821202 +160 53 87124157
57RAABBO 899986801203  185 49 84116142169185
57RAABBO 899986791204  195 55 93113128150174195
