57FMABBO0200181750159  228 55 97141181205228
57FMABBO0200181740160  205 57103135155174192205
57FMABBO0200181740161  210 53 79117137159182210
57FMABBO0200181730162  221 63100136173193208217221
57FMABBO0200181740163  221 55103138175191195221
57FMABBO0200181740164  245 60 92130157187219245
57FMABBO0200181730165  219 62 86109141164183201219
57FMABBO0200181770166  182 67107151182
57FMABBO0200181740167  232 57 92138184202218232
57FMABBO0200181750168  194 60102147161180194
57FMABBO0200181740169  211 61 92123145167193211
57FMABBO0200181740170  231 53108150178192204231
57FMABBO0200181740171  236 64106151182204228236
57FMABBO0200181750172  200 70111140164187200
57FMABBO0200181740173  210 61106133158170191210
57FMABBO0200181740174  192 56100137152164173192
57FMABBO0200181750175  198 64 92126149175198
57FMABBO0200181730176  225 58 83115147173186211225
57FMABBO0200181740177  211 61 99119149169189211
57FMABBO0200181760178 +167 51 94128153164
57FMABBO0200181760179  165 63 97122141165
57FMABBO0200181740180  226 69 97127162180202226
57FMABBO0200181760182  190 69123144172190
57FMABBO0200181750183  219 62100146179196219
57FMABBO0200181750184 +226 63116149188206221
57FMABBO0200181740185  226 56110139168188203226
57FMABBO0200181750186  192 69110134156175192
57FMABBO0200181760187  179 55105137166179
57FMABBO0200181740188  215 74113129146161190215
57FMABBO0200181740189  221 59 97128166185206221
57FMABBO0200181750190  220 74115142168195220
57FMABBO0200181750191  190 54 88110128154190
57FMABBO0200181760192  169 60112128145169
57FMABBO0200181740195  221 64100123164189208221
57FMABBO0200181770196 +150 60 99123146
57FMABBO0200181790197 +107 68101
57FMABBO0200181790198 +126 76114
57FMABBO0200181790199 +111 62108
57FMABBO0200181750200 +220 80111140172190212
57FMABBO0200181760201 +191 66105135170188
57FMABBO0200181750202 +218 62101117162188213
57FMABBO0200181760203 +215 60119157193209
57FMABBO0200181760204 +186 55 87112142182
57FMABBO0200181790205 +121 66105
57FMABBO0200181780206 +165 64102151
57FMABBO0200181790207 +124 69109
57FMABBO0200181790208 +125 68119
57FMABBO0200181750045  196 68108141156180196
57FMABBO0200181730046  224 68 91126151170188209224
57FMABBO0200181730047  239 61 95124159181195219239
57FMABBO0200181740048  213 50 92124149163182213
57FMABBO0200181770050  173 73110142173

